Hp[ft]	ACMass[kg]	CAS[kt]	TAS[kt]	M[-]	ROCD[ft/min]	Grad[deg]	FuelFlow[kg/s]	Fuel[kg]	Time[s]	Distance[NM]	Thr[N]	D[N]	fM[-]
5502.988053	65084.48032	250	270.3510901	0.4166657841	-1434.824066	-3	1.172187178	216.6918712	182	14.12219694	80113.57098	43539.77508	0.9145845027
5479.074318	65083.30813	250	270.2578101	0.4164864363	-1434.329005	-3	1.452649798	218.144521	183	14.19729447	99288.81329	43540.10581	0.6
5455.168835	65081.85548	249.3794383	269.4987937	0.4152812749	-1430.300705	-3	1.450356861	219.5948779	184	14.27236608	99188.34296	43440.87978	0.6
5431.33049	65080.40512	248.7587153	268.740288	0.4140772087	-1426.275117	-3	1.448077218	221.0429551	185	14.34722686	99088.63033	43342.40949	0.6
5407.559238	65078.95704	248.1378313	267.9822916	0.412874234	-1422.252232	-3	1.445810925	222.488766	186	14.42187694	98989.68075	43244.70029	0.6
5383.855034	65077.51123	247.5167864	267.2248027	0.4116723468	-1418.23204	-3	1.443558037	223.9323241	187	14.49631646	98891.49962	43147.7576	0.6
5360.217833	65076.06768	246.8955808	266.4678197	0.4104715435	-1414.214533	-3	1.441318612	225.3736427	188	14.57054557	98794.0924	43051.58691	0.6
5336.647591	65074.62636	246.2742146	265.711341	0.4092718203	-1410.199702	-3	1.439092709	226.8127354	189	14.64456441	98697.46464	42956.19373	0.6
5313.144263	65073.18726	245.6526881	264.955365	0.4080731733	-1406.187539	-3	1.436880385	228.2496158	190	14.71837312	98601.62189	42861.58368	0.6
5289.707804	65071.75038	245.0310013	264.19989	0.4068755989	-1402.178035	-3	1.434681701	229.6842975	191	14.79197183	98506.56982	42767.76241	0.6
5266.33817	65070.3157	244.4091545	263.4449143	0.4056790933	-1398.171182	-3	1.432496715	231.1167942	192	14.86536069	98412.31412	42674.73562	0.6
5243.035317	65068.88321	243.7871478	262.6904365	0.4044836527	-1394.16697	-3	1.43032549	232.5471197	193	14.93853983	98318.86057	42582.5091	0.6
5219.7992	65067.45288	243.1649814	261.9364547	0.4032892734	-1390.165391	-3	1.428168087	233.9752878	194	15.0115094	98226.21498	42491.0887	0.6
5196.629777	65066.02471	242.5426555	261.1829675	0.4020959518	-1386.166437	-3	1.426024569	235.4013123	195	15.08426952	98134.38327	42400.48032	0.6
5173.527003	65064.59869	241.9201703	260.4299731	0.4009036839	-1382.170099	-3	1.423894998	236.8252073	196	15.15682035	98043.37138	42310.68993	0.6
5150.490835	65063.17479	241.2975259	259.6774701	0.3997124663	-1378.176368	-3	1.421779438	238.2469868	197	15.22916201	97953.18536	42221.72358	0.6
5127.521229	65061.75301	240.6747225	258.9254566	0.3985222951	-1374.185236	-3	1.419677955	239.6666647	198	15.30129464	97863.8313	42133.58737	0.6
5104.618142	65060.33334	240.0517604	258.1739313	0.3973331666	-1370.196694	-3	1.417590614	241.0842554	199	15.37321838	97775.31536	42046.28749	0.6
5081.78153	65058.91574	239.4286396	257.4228923	0.3961450772	-1366.210733	-3	1.415517483	242.4997728	200	15.44493336	97687.64378	41959.83019	0.6
5059.011351	65057.50023	238.8053604	256.6723382	0.3949580232	-1362.227346	-3	1.413458627	243.9132315	201	15.51643972	97600.82287	41874.22177	0.6
5036.307562	65056.08677	238.181923	255.9222673	0.3937720009	-1358.246523	-3	1.411414116	245.3246456	202	15.58773759	97514.85901	41789.46865	0.6
5013.67012	65054.67535	237.5583275	255.172678	0.3925870067	-1354.268256	-3	1.409384019	246.7340296	203	15.65882711	97429.75866	41705.57728	0.6
4991.098982	65053.26597	236.9345742	254.4235687	0.3914030368	-1350.292537	-3	1.407368406	248.141398	204	15.72970841	97345.52834	41622.55421	0.6
4968.594107	65051.8586	236.3106632	253.6749378	0.3902200877	-1346.319357	-3	1.405367348	249.5467654	205	15.80038162	97262.17467	41540.40605	0.6
4946.155451	65050.45323	235.6865948	252.9267837	0.3890381557	-1342.348707	-3	1.403380917	250.9501463	206	15.87084688	97179.70434	41459.13952	0.6
4923.782972	65049.04985	235.0623692	252.1791049	0.3878572371	-1338.38058	-3	1.401409187	252.3515555	207	15.94110432	97098.12409	41378.76138	0.6
4901.476629	65047.64844	234.4379864	251.4318997	0.3866773284	-1334.414966	-3	1.39945223	253.7510077	208	16.01115407	97017.44079	41299.27849	0.6
4879.23638	65046.24899	233.8134468	250.6851665	0.385498426	-1330.451857	-3	1.397510122	255.1485178	209	16.08099627	96937.66136	41220.69779	0.6
4857.062182	65044.85148	233.1887506	249.9389038	0.3843205261	-1326.491245	-3	1.395582939	256.5441007	210	16.15063103	96858.79281	41143.02631	0.6
4834.953995	65043.4559	232.5638979	249.19311	0.3831436252	-1322.533122	-3	1.393670759	257.9377715	211	16.22005851	96780.84224	41066.27116	0.6
4812.911776	65042.06223	231.938889	248.4477834	0.3819677197	-1318.577479	-3	1.391773658	259.3295452	212	16.28927882	96703.81682	40990.43953	0.6
4790.935485	65040.67045	231.313724	247.7029226	0.3807928061	-1314.624307	-3	1.389891716	260.7194369	213	16.35829209	96627.72384	40915.5387	0.6
4769.02508	65039.28056	230.6884032	246.9585258	0.3796188806	-1310.673599	-3	1.388025014	262.1074619	214	16.42709846	96552.57065	40841.57605	0.6
4747.18052	65037.89254	230.0629268	246.2145917	0.3784459399	-1306.725345	-3	1.386173633	263.4936355	215	16.49569805	96478.36469	40768.55905	0.6
4725.401764	65036.50636	229.437295	245.4711185	0.3772739802	-1302.779538	-3	1.384337654	264.8779732	216	16.56409099	96405.11353	40696.49524	0.6
4703.688772	65035.12203	228.8115081	244.7281047	0.3761029981	-1298.836169	-3	1.382517162	266.2604903	217	16.63227741	96332.82478	40625.39228	0.6
4682.041502	65033.73951	228.1855661	243.9855488	0.3749329899	-1294.895231	-3	1.380712242	267.6412026	218	16.70025744	96261.50619	40555.25793	0.6
4660.459915	65032.3588	227.5594694	243.2434491	0.3737639522	-1290.956713	-3	1.378922979	269.0201256	219	16.7680312	96191.16559	40486.10001	0.6
4638.94397	65030.97987	226.9332182	242.5018042	0.3725958814	-1287.020609	-3	1.37714946	270.397275	220	16.83559883	96121.81091	40417.92648	0.6
4617.493626	65029.60272	226.3068127	241.7606124	0.3714287739	-1283.08691	-3	1.375391774	271.7726668	221	16.90296044	96053.45019	40350.74538	0.6
4596.108845	65028.22733	225.680253	241.0198722	0.3702626263	-1279.155608	-3	1.373650011	273.1463168	222	16.97011617	95986.09154	40284.56487	0.6
4574.789584	65026.85368	225.0535396	240.279582	0.369097435	-1275.226694	-3	1.371924261	274.5182411	223	17.03706613	95919.74323	40219.39319	0.6
4553.535806	65025.48176	224.4266725	239.5397403	0.3679331965	-1271.30016	-3	1.370214616	275.8884557	224	17.10381046	95854.41358	40155.2387	0.6
4532.34747	65024.11154	223.799652	238.8003456	0.3667699073	-1267.375999	-3	1.36852117	277.2569769	225	17.17034928	95790.11107	40092.10987	0.6
4511.224537	65022.74302	223.1724783	238.0613962	0.3656075639	-1263.454201	-3	1.366844018	278.6238209	226	17.2366827	95726.84424	40030.01529	0.6
4490.166967	65021.37618	222.5451517	237.3228906	0.3644461629	-1259.534758	-3	1.365183256	279.9890041	227	17.30281087	95664.62179	39968.96363	0.6
4469.174721	65020.011	221.9176723	236.5848273	0.3632857007	-1255.617663	-3	1.363538982	281.3525431	228	17.3687339	95603.45249	39908.96372	0.6
4448.24776	65018.64746	221.2900405	235.8472048	0.3621261738	-1251.702907	-3	1.361911294	282.7144544	229	17.4344519	95543.34526	39850.02447	0.6
4427.386045	65017.28555	220.6622565	235.1100215	0.3609675789	-1247.790482	-3	1.360300293	284.0747547	230	17.49996502	95484.30913	39792.15491	0.6
4406.589537	65015.92525	220.0343205	234.3732758	0.3598099124	-1243.88038	-3	1.358706081	285.4334608	231	17.56527335	95426.35325	39735.36423	0.6
4385.858197	65014.56654	219.4062327	233.6369663	0.3586531709	-1239.972592	-3	1.357128761	286.7905895	232	17.63037704	95369.48688	39679.66169	0.6
4365.191987	65013.20941	218.7779934	232.9010913	0.3574973509	-1236.067111	-3	1.355568438	288.146158	233	17.6952762	95313.71942	39625.05671	0.6
4344.590869	65011.85384	218.1496029	232.1656494	0.356342449	-1232.163928	-3	1.354025219	289.5001832	234	17.75997095	95259.06039	39571.55883	0.6
4324.054803	65010.49982	217.5210613	231.430639	0.3551884618	-1228.263035	-3	1.352499212	290.8526824	235	17.82446141	95205.51945	39519.17771	0.6
4303.583753	65009.14732	216.8923689	230.6960587	0.3540353859	-1224.364425	-3	1.350990526	292.2036729	236	17.88874769	95153.10638	39467.92316	0.6
4283.177679	65007.79633	216.263526	229.9619068	0.3528832177	-1220.468088	-3	1.349499272	293.5531722	237	17.95282993	95101.8311	39417.80511	0.6
4262.836544	65006.44683	215.6345328	229.2281818	0.351731954	-1216.574018	-3	1.348025564	294.9011978	238	18.01670824	95051.70367	39368.83362	0.6
4242.56031	65005.0988	215.0053896	228.4948823	0.3505815912	-1212.682205	-3	1.346569516	296.2477673	239	18.08038273	95002.73429	39321.01892	0.6
4222.34894	65003.75223	214.3760966	227.7620067	0.3494321261	-1208.792642	-3	1.345131244	297.5928985	240	18.14385354	94954.93329	39274.37136	0.6
4202.202396	65002.4071	213.7466541	227.0295535	0.3482835551	-1204.905321	-3	1.343710867	298.9366094	241	18.20712076	94908.31115	39228.90143	0.6
4182.120641	65001.06339	213.1170624	226.2975212	0.347135875	-1201.020234	-3	1.342308504	300.2789179	242	18.27018452	94862.87851	39184.61978	0.6
4162.103637	64999.72108	212.4873216	225.5659082	0.3459890823	-1197.137372	-3	1.340924278	301.6198422	243	18.33304495	94818.64616	39141.53721	0.6
4142.151348	64998.38016	211.8574321	224.8347131	0.3448431737	-1193.256728	-3	1.339558311	302.9594005	244	18.39570214	94775.62501	39099.66466	0.6
4122.263735	64997.0406	211.2273941	224.1039343	0.3436981457	-1189.378294	-3	1.33821073	304.2976112	245	18.45815623	94733.82617	39059.01325	0.6
4102.440764	64995.70239	210.5972079	223.3735704	0.3425539951	-1185.502061	-3	1.33688166	305.6344929	246	18.52040732	94693.26088	39019.59424	0.6
4082.682396	64994.36551	209.9668737	222.6436198	0.3414107185	-1181.628022	-3	1.051411743	306.6859046	247	18.58245554	74515.13044	38981.41905	0.9400513371
4062.988596	64993.3141	209.9668737	222.5799228	0.3412892701	-1181.289965	-3	1.051325424	307.73723	248	18.64430099	74512.69001	38981.016	0.9400900314
4043.30043	64992.26277	209.9668737	222.5162696	0.3411679141	-1180.952141	-3	1.051239167	308.7884692	249	18.70612874	74510.25119	38980.6129	0.9401286875
4023.617894	64991.21153	209.9668737	222.45266	0.3410466504	-1180.614548	-3	1.051152971	309.8396222	250	18.76793882	74507.81397	38980.20975	0.9401673055
4003.940985	64990.16038	209.9668737	222.389094	0.3409254789	-1180.277187	-3	1.051066837	310.890689	251	18.82973122	74505.37835	38979.80655	0.9402058856
3984.269698	64989.10931	209.9668737	222.3255717	0.3408043995	-1179.940057	-3	1.050980764	311.9416698	252	18.89150597	74502.94432	38979.40329	0.9402444277
3964.604031	64988.05833	209.9668737	222.2620929	0.3406834121	-1179.603159	-3	1.050894753	312.9925645	253	18.95326308	74500.51189	38978.99999	0.9402829319
3944.943978	64987.00744	209.9668737	222.1986576	0.3405625166	-1179.266491	-3	1.050808802	314.0433733	254	19.01500255	74498.08106	38978.59663	0.9403213982
3925.289537	64985.95663	209.9668737	222.1352657	0.3404417128	-1178.930054	-3	1.050722913	315.0940963	255	19.0767244	74495.65181	38978.19323	0.9403598268
3905.640702	64984.9059	209.9668737	222.0719173	0.3403210007	-1178.593847	-3	1.050637085	316.1447333	256	19.13842864	74493.22415	38977.78977	0.9403982175
3885.997472	64983.85527	209.9668737	222.0086122	0.3402003802	-1178.25787	-3	1.33473033	317.4794637	257	19.20011528	94640.90496	38977.38626	0.6
3866.35984	64982.52054	209.3347132	221.279508	0.3390596019	-1174.388323	-3	1.33343693	318.8129006	258	19.26178434	94602.65934	38940.28394	0.6
3846.786702	64981.1871	208.7024045	220.5508123	0.3379196863	-1170.520944	-3	1.33216253	320.1450631	259	19.32325087	94565.68914	38904.45593	0.6
3827.278019	64979.85494	208.0699478	219.8225236	0.3367806301	-1166.655726	-3	1.330907265	321.4759704	260	19.38451498	94530.00634	38869.91423	0.6
3807.833757	64978.52403	207.4373434	219.0946405	0.3356424299	-1162.792659	-3	1.329671274	322.8056417	261	19.4455768	94495.62314	38836.67105	0.6
3788.45388	64977.19436	206.8045915	218.3671613	0.3345050825	-1158.931737	-3	1.328454698	324.1340964	262	19.50643642	94462.55189	38804.73876	0.6
3769.138351	64975.8659	206.1716926	217.6400847	0.3333685845	-1155.072951	-3	1.32725768	325.4613541	263	19.56709396	94430.80513	38774.12992	0.6
3749.887135	64974.53865	205.5386467	216.9134092	0.3322329327	-1151.216293	-3	1.326080364	326.7874344	264	19.62754954	94400.39559	38744.85728	0.6
3730.700197	64973.21257	204.9054543	216.1871332	0.3310981237	-1147.361756	-3	1.324922899	328.1123573	265	19.68780327	94371.3362	38716.93377	0.6
3711.577501	64971.88764	204.2721156	215.4612553	0.3299641543	-1143.509332	-3	1.323785435	329.4361427	266	19.74785525	94343.64007	38690.37254	0.6
3692.519012	64970.56386	203.6386308	214.735774	0.3288310212	-1139.659012	-3	1.645681448	331.0818242	267	19.8077056	117350.8773	61698.74365	0.6
3673.524695	64968.91818	203.0050004	214.0106878	0.3276987212	-1135.81079	-3	1.642955493	332.7247797	268	19.86735442	117222.7506	61572.02663	0.6
3654.594515	64967.27522	202.3712244	213.2859953	0.3265672509	-1131.964657	-3	1.640259169	334.3650389	269	19.92680184	117096.5583	61447.24164	0.6
3635.728437	64965.63496	201.7373034	212.561695	0.325436607	-1128.120606	-3	1.637592663	336.0026315	270	19.98604795	116972.3172	61324.40561	0.6
3616.926427	64963.99737	201.1032374	211.8377854	0.3243067865	-1124.278628	-3	1.634956165	337.6375877	271	20.04509286	116850.0446	61203.53569	0.6
3598.18845	64962.36241	200.4690269	211.114265	0.3231777859	-1120.438715	-3	1.632349868	339.2699376	272	20.10393669	116729.7578	61084.6493	0.6
3579.514472	64960.73006	199.8346721	210.3911324	0.3220496021	-1116.600861	-3	1.629773969	340.8997115	273	20.16257954	116611.4744	60967.76413	0.6
3560.904457	64959.10029	199.2001733	209.6683861	0.3209222319	-1112.765057	-3	1.627228667	342.5269402	274	20.22102152	116495.2123	60852.89813	0.6
3542.358373	64957.47306	198.5655309	208.9460247	0.3197956719	-1108.931296	-3	1.624714164	344.1516544	275	20.27926274	116380.9899	60740.0695	0.6
3523.876185	64955.84835	197.930745	208.2240466	0.318669919	-1105.099569	-3	1.622230668	345.773885	276	20.3373033	116268.8254	60629.29676	0.6
3505.457859	64954.22611	197.2958161	207.5024505	0.31754497	-1101.269869	-3	1.619778386	347.3936634	277	20.39514332	116158.7378	60520.59868	0.6
3487.103361	64952.60634	196.6607443	206.7812348	0.3164208216	-1097.442189	-3	1.617357533	349.0110209	278	20.45278289	116050.746	60413.99432	0.6
3468.812658	64950.98898	196.0255301	206.0603982	0.3152974707	-1093.61652	-3	1.614968325	350.6259893	279	20.51022212	115944.8693	60309.50305	0.6
3450.585716	64949.37401	195.3901737	205.3399391	0.314174914	-1089.792855	-3	1.612610981	352.2386002	280	20.56746112	115841.1275	60207.14454	0.6
3432.422501	64947.7614	194.7546754	204.6198562	0.3130531484	-1085.971186	-3	1.610285727	353.848886	281	20.62449999	115739.5403	60106.93874	0.6
3414.322982	64946.15111	194.1190355	203.9001479	0.3119321706	-1082.151506	-3	1.607992789	355.4568788	282	20.68133884	115640.1282	60008.90594	0.6
3396.287123	64944.54312	193.4832544	203.1808128	0.3108119775	-1078.333806	-3	1.605732399	357.0626112	283	20.73797777	115542.9117	59913.06675	0.6
3378.314893	64942.93739	192.8473323	202.4618495	0.309692566	-1074.51808	-3	1.603504793	358.666116	284	20.79441688	115447.9116	59819.44208	0.6
3360.406258	64941.33388	192.2112696	201.7432566	0.3085739327	-1070.704318	-3	1.601310209	360.2674262	285	20.85065629	115355.1491	59728.05319	0.6
3342.561186	64939.73257	191.5750666	201.0250325	0.3074560747	-1066.892515	-3	1.599148892	361.8665751	286	20.90669608	115264.646	59638.92169	0.6
3324.779645	64938.13342	190.9387236	200.3071759	0.3063389886	-1063.082662	-3	1.59702109	363.4635961	287	20.96253637	115176.424	59552.06951	0.6
3307.0616	64936.5364	190.3022408	199.5896853	0.3052226714	-1059.274751	-3	1.594927054	365.0585232	288	21.01817725	115090.5055	59467.51896	0.6
3289.407021	64934.94148	189.6656187	198.8725592	0.30410712	-1055.468776	-3	1.59286704	366.6513902	289	21.07361883	115006.9131	59385.29268	0.6
3271.815875	64933.34861	189.0288575	198.1557964	0.3029923311	-1051.664727	-3	1.59084131	368.2422315	290	21.1288612	114925.6697	59305.41372	0.6
3254.288129	64931.75777	188.3919576	197.4393952	0.3018783016	-1047.862599	-3	1.588850129	369.8310817	291	21.18390448	114846.7988	59227.90546	0.6
3236.823753	64930.16892	187.7549193	196.7233543	0.3007650285	-1044.062382	-3	1.586893767	371.4179754	292	21.23874876	114770.324	59152.79171	0.6
3219.422713	64928.58202	187.1177429	196.0076723	0.2996525086	-1040.26407	-3	1.584972498	373.0029479	293	21.29339413	114696.2697	59080.09662	0.6
3202.084978	64926.99705	186.4804288	195.2923477	0.2985407387	-1036.467655	-3	1.583086603	374.5860345	294	21.34784071	114624.6602	59009.8448	0.6
3184.810518	64925.41397	185.8429772	194.5773791	0.2974297157	-1032.673129	-3	1.581236366	376.1672709	295	21.40208858	114555.5206	58942.06121	0.6
3167.599299	64923.83273	185.2053884	193.8627651	0.2963194367	-1028.880486	-3	1.579422076	377.746693	296	21.45613786	114488.8762	58876.77128	0.6
3150.451291	64922.25331	184.567663	193.1485043	0.2952098983	-1025.089716	-3	1.577644028	379.324337	297	21.50998862	114424.7529	58814.00084	0.6
3133.366462	64920.67566	183.929801	192.4345952	0.2941010976	-1021.300814	-3	1.575902522	380.9002395	298	21.56364099	114363.1768	58753.77615	0.6
3116.344782	64919.09976	183.291803	191.7210365	0.2929930315	-1017.513771	-3	1.574197864	382.4744374	299	21.61709504	114304.1747	58696.12392	0.6
3099.386219	64917.52556	182.6536691	191.0078267	0.2918856968	-1013.728579	-3	1.572530363	384.0469678	300	21.67035088	114247.7737	58641.07134	0.6
3082.490743	64915.95303	182.0153999	190.2949643	0.2907790905	-1009.945232	-3	1.570900338	385.6178681	301	21.72340861	114194.0014	58588.64602	0.6
3065.658322	64914.38213	181.3769955	189.5824481	0.2896732095	-1006.163722	-3	1.56930811	387.1871762	302	21.77626833	114142.8859	58538.87609	0.6
3048.888927	64912.81282	180.7384563	188.8702766	0.2885680508	-1002.384041	-3	1.567754007	388.7549302	303	21.82893012	114094.4557	58491.79014	0.6
3032.182526	64911.24507	180.0997828	188.1584483	0.2874636113	-998.6061819	-3	1.566238362	390.3211686	304	21.88139408	114048.7399	58447.41726	0.6
3015.53909	64909.67883	179.4609751	187.4469619	0.2863598878	-994.8301372	-3	1.28026752	391.6014361	305	21.93366032	93278.03653	58405.78705	0.9566342613
2998.958587	64908.39856	179.4609751	187.4016821	0.2862740519	-994.5898256	-3	1.280186375	392.8816225	306	21.98572892	93275.48832	58404.8107	0.9566585139
2982.38209	64907.11838	179.4609751	187.3564288	0.2861882714	-994.3496544	-3	1.280105273	394.1617277	307	22.03778494	93272.94106	58403.8344	0.9566827457
2965.809596	64905.83827	179.4609751	187.311202	0.2861025462	-994.1096236	-3	1.280024213	395.441752	308	22.08982839	93270.39474	58402.85817	0.9567069564
2949.241102	64904.55825	179.4609751	187.2660015	0.2860168763	-993.869733	-3	1.279943195	396.7216952	309	22.14185928	93267.84937	58401.88199	0.9567311462
2932.676607	64903.2783	179.4609751	187.2208275	0.2859312617	-993.6299825	-3	1.27986222	398.0015574	310	22.19387762	93265.30493	58400.90587	0.9567553152
2916.116107	64901.99844	179.4609751	187.1756798	0.2858457023	-993.390372	-3	1.279781287	399.2813387	311	22.2458834	93262.76144	58399.92981	0.9567794632
2899.559601	64900.71866	179.4609751	187.1305585	0.285760198	-993.1509013	-3	1.279700396	400.5610391	312	22.29787665	93260.21889	58398.95381	0.9568035904
2883.007086	64899.43896	179.4609751	187.0854635	0.2856747488	-992.9115703	-3	1.279619548	401.8406586	313	22.34985736	93257.67727	58397.97786	0.9568276968
2866.45856	64898.15934	179.4609751	187.0403948	0.2855893546	-992.6723788	-3	1.279538742	403.1201973	314	22.40182554	93255.1366	58397.00197	0.9568517823
2849.91402	64896.8798	179.4609751	186.9953523	0.2855040155	-992.4333268	-3	1.279457978	404.3996553	315	22.45378121	93252.59686	58396.02614	0.9568758471
2833.373465	64895.60034	179.4609751	186.9503362	0.2854187312	-992.1944141	-3	1.279377256	405.6790326	316	22.50572436	93250.05805	58395.05036	0.9568998911
2816.836891	64894.32097	179.4609751	186.9053462	0.2853335018	-991.9556407	-3	1.279296576	406.9583292	317	22.55765501	93247.52018	58394.07465	0.9569239144
2800.304297	64893.04167	179.4609751	186.8603824	0.2852483273	-991.7170063	-3	1.279215938	408.2375451	318	22.60957316	93244.98325	58393.09899	0.956947917
2783.77568	64891.76245	179.4609751	186.8154449	0.2851632075	-991.4785108	-3	1.279135342	409.5166804	319	22.66147882	93242.44724	58392.12339	0.9569718989
2767.251038	64890.48332	179.4609751	186.7705335	0.2850781424	-991.2401541	-3	1.279054788	410.7957352	320	22.713372	93239.91217	58391.14784	0.9569958601
2750.730369	64889.20426	179.4609751	186.7256482	0.284993132	-991.0019362	-3	1.278974275	412.0747095	321	22.76525271	93237.37803	58390.17235	0.9570198007
2734.21367	64887.92529	179.4609751	186.680789	0.2849081762	-990.7638567	-3	1.278893805	413.3536033	322	22.81712094	93234.84482	58389.19692	0.9570437206
2717.700939	64886.6464	179.4609751	186.6359559	0.2848232749	-990.5259158	-3	1.278813377	414.6324167	323	22.86897672	93232.31253	58388.22155	0.95706762
2701.192174	64885.36758	179.4609751	186.5911489	0.2847384281	-990.2881131	-3	1.27873299	415.9111497	324	22.92082004	93229.78117	58387.24623	0.9570914988
2684.687372	64884.08885	179.4609751	186.5463679	0.2846536358	-990.0504486	-3	1.278652645	417.1898023	325	22.97265091	93227.25074	58386.27097	0.9571153571
2668.186531	64882.8102	179.4609751	186.5016129	0.2845688979	-989.8129222	-3	1.278572341	418.4683747	326	23.02446935	93224.72123	58385.29577	0.9571391948
2651.689649	64881.53163	179.4609751	186.4568839	0.2844842143	-989.5755337	-3	1.27849208	419.7468667	327	23.07627535	93222.19265	58384.32063	0.9571630121
2635.196724	64880.25313	179.4609751	186.4121808	0.284399585	-989.3382829	-3	1.278411859	421.0252786	328	23.12806893	93219.66499	58383.34554	0.9571868089
2618.707752	64878.97472	179.4609751	186.3675038	0.2843150099	-989.1011699	-3	1.278331681	422.3036103	329	23.17985009	93217.13825	58382.37051	0.9572105852
2602.222733	64877.69639	179.4609751	186.3228526	0.284230489	-988.8641945	-3	1.278251544	423.5818618	330	23.23161884	93214.61243	58381.39554	0.9572343411
2585.741663	64876.41814	179.4609751	186.2782273	0.2841460222	-988.6273564	-3	1.278171448	424.8600333	331	23.28337519	93212.08753	58380.42062	0.9572580765
2569.26454	64875.13997	179.4609751	186.2336279	0.2840616096	-988.3906557	-3	1.278091394	426.1381247	332	23.33511914	93209.56355	58379.44576	0.9572817917
2552.791363	64873.86188	179.4609751	186.1890543	0.2839772509	-988.1540921	-3	1.278011381	427.416136	333	23.38685071	93207.04048	58378.47096	0.9573054864
2536.322128	64872.58386	179.4609751	186.1445066	0.2838929462	-987.9176656	-3	1.277931409	428.6940675	334	23.43856989	93204.51834	58377.49621	0.9573291608
2519.856833	64871.30593	179.4609751	186.0999847	0.2838086954	-987.6813761	-3	1.277851479	429.9719189	335	23.4902767	93201.9971	58376.52153	0.9573528149
2503.395477	64870.02808	179.4609751	186.0554885	0.2837244985	-987.4452233	-3	1.27777159	431.2496905	336	23.54197114	93199.47679	58375.54689	0.9573764487
2486.938057	64868.75031	179.4609751	186.0110181	0.2836403554	-987.2092072	-3	1.562063355	432.8117539	337	23.59365322	113939.495	58374.57232	0.6
2470.48457	64867.18825	178.8173426	185.3007058	0.2825409709	-983.4393936	-3	1.560618568	434.3723724	338	23.64532294	113898.6206	58335.03592	0.6
2454.093913	64865.62763	178.1735748	184.5907285	0.2814422866	-979.6713581	-3	1.559213805	435.9315863	339	23.69679536	113860.5921	58298.34418	0.6
2437.766057	64864.06841	177.529672	183.8810849	0.2803442995	-975.9050935	-3	1.557849433	437.4894357	340	23.74807056	113825.4413	58264.52895	0.6
2421.500973	64862.51056	176.8856345	183.1717735	0.2792470064	-972.1405923	-3	1.556525825	439.0459615	341	23.79914864	113793.2005	58233.62262	0.6
2405.298629	64860.95404	176.2414629	182.462793	0.2781504044	-968.3778472	-3	1.555243362	440.6012049	342	23.85002969	113763.9028	58205.65817	0.6
2389.158999	64859.3988	175.5971573	181.7541421	0.2770544905	-964.6168508	-3	1.554002431	442.1552073	343	23.9007138	113737.5816	58180.66918	0.6
2373.082051	64857.84479	174.9527182	181.0458192	0.2759592617	-960.8575958	-3	1.552803429	443.7080107	344	23.95120106	113714.2712	58158.68983	0.6
2357.067758	64856.29199	174.308146	180.3378231	0.274864715	-957.1000748	-3	1.551646756	445.2596575	345	24.00149157	113694.0062	58139.75493	0.6
2341.11609	64854.74034	173.6634409	179.6301523	0.2737708474	-953.3442806	-3	1.550532825	446.8101903	346	24.05158541	113676.8221	58123.89994	0.6
2325.227018	64853.18981	173.0186034	178.9228055	0.272677656	-949.5902058	-3	1.549462052	448.3596524	347	24.10148267	113662.7549	58111.16094	0.6
2309.400515	64851.64035	172.3736338	178.2157813	0.2715851377	-945.8378431	-3	1.548434865	449.9080872	348	24.15118345	113651.8415	58101.57471	0.6
2293.636551	64850.09191	171.7285325	177.5090783	0.2704932896	-942.0871851	-3	1.547451698	451.4555389	349	24.20068783	113644.1191	58095.17868	0.6
2277.935098	64848.54446	171.0832999	176.8026952	0.2694021088	-938.3382247	-3	1.546512993	453.0020519	350	24.24999591	113639.6259	58092.01102	0.6
2262.296128	64846.99795	170.4379364	176.0966305	0.2683115923	-934.5909546	-3	1.545619202	454.5476711	351	24.29910777	113638.4008	58092.11057	0.6
2246.719612	64845.45233	169.7924422	175.3908829	0.267221737	-930.8453674	-3	1.544770785	456.0924419	352	24.3480235	113640.4832	58095.51692	0.6
2231.205522	64843.90756	169.1468178	174.6854511	0.2661325402	-927.1014559	-3	1.543968212	457.6364101	353	24.39674319	113645.9135	58102.27043	0.6
2215.753831	64842.36359	168.5010636	173.9803337	0.2650439987	-923.3592129	-3	1.543211962	459.1796221	354	24.44526693	113654.7327	58112.41219	0.6
2200.364511	64840.82038	167.8551799	173.2755292	0.2639561097	-919.6186311	-3	1.542502521	460.7221246	355	24.4935948	113666.9827	58125.9841	0.6
2185.037534	64839.27788	167.2091672	172.5710364	0.2628688703	-915.8797033	-3	1.541840388	462.263965	356	24.54172689	113682.7062	58143.02884	0.6
2169.772872	64837.73604	166.5630257	171.8668539	0.2617822775	-912.1424222	-3	1.54122607	463.8051911	357	24.58966329	113701.9466	58163.58993	0.6
2154.570498	64836.19481	165.9167559	171.1629804	0.2606963284	-908.4067807	-3	1.540660085	465.3458511	358	24.63740408	113724.7482	58187.71173	0.6
2139.430385	64834.65415	165.2703582	170.4594143	0.25961102	-904.6727715	-3	1.54014296	466.8859941	359	24.68494935	113751.1563	58215.43946	0.6
2124.352506	64833.11401	164.6238329	169.7561545	0.2585263495	-900.9403875	-3	1.539675235	468.4256693	360	24.73229919	113781.2168	58246.81921	0.6
